;Tweede Kamer Verkiezing - 15 maart 2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;D e f i n i t i e v e  u i t s l a g;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;20,45%;6,43%;15,39%;6,01%;6,22%;14,27%;1,85%;11,06%;0,49%;4,47%;2,58%;0,09%;0,29%;7,29%;0,11%;1,83%;0,04%;0,03%;0,06%;0,43%;0,41%;0,08%;0,02%;0,06%;0,02%;
;Gemeente Den Haag;;;349.164;262.776;53.733;16.900;40.436;15.801;16.346;37.511;4.858;29.064;1.291;11.733;6.788;236;754;19.154;298;4.815;114;86;158;1.139;1.090;209;55;159;48;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr;Stembureau;Stadsdeel;Wijk;Kiesger;Stemmen;VVD;P.v.d.A.;PVV;SP;CDA;D66;Christen Unie;GROENLINKS;SGP;Partij voor de Dieren;50PLUS;OndernemersPartij;VNL;DENK;NIEUWE WEGEN;Forum voor Democratie;De Burger Beweging;Vrijzinnige Partij;GeenPeil;Piratenpartij;Artikel 1;Niet Stemmers;Libertarische Partij;Lokaal in de Kamer;Vrije Democratische Partij;
406;Verzorgingshuis Duinrust;Scheveningen;Van Stolkpark en Schev. Bos;412;433;187;21;24;5;44;86;10;25;6;11;5;0;0;0;0;6;0;0;0;1;0;0;0;1;1;
407;Buurtcentrum Kommunika;Scheveningen;Scheveningen;948;858;139;41;217;44;59;101;24;77;17;52;34;2;3;7;1;33;0;1;0;3;1;0;0;2;0;
408;OBS Het Volle Leven;Scheveningen;Scheveningen;1.372;1.027;291;45;151;58;64;151;14;107;13;63;27;0;3;0;2;29;0;0;0;6;1;0;1;1;0;
410;Muzee Scheveningen;Scheveningen;Scheveningen;1.428;1.259;354;82;204;44;74;198;23;118;7;77;29;0;1;5;1;28;1;0;1;5;2;4;1;0;0;
411;Stichting Cardia-Duinrust, de Thuishaven;Scheveningen;Scheveningen;691;593;119;25;112;38;60;83;11;37;9;41;27;2;2;0;1;21;0;1;0;1;1;1;0;1;0;
412;Wijkcentrum Het Kalhuis;Scheveningen;Scheveningen;1.740;1.416;251;58;329;92;114;168;45;137;18;92;44;6;6;12;0;31;2;0;1;5;2;0;1;1;1;
415;Woonzorgcentrum Het Uiterjoon;Scheveningen;Scheveningen;1.647;1.134;201;48;389;44;120;88;33;71;15;61;32;0;1;3;2;20;0;0;0;5;1;0;0;0;0;
418;CBS De Meerpaal;Scheveningen;Duindorp;2.045;1.833;207;47;807;134;147;108;51;97;31;66;61;0;7;3;3;49;4;1;1;5;0;2;1;1;0;
419;Wijkcentrum Het Trefpunt;Scheveningen;Duindorp;2.384;1.041;116;28;483;65;84;48;24;48;25;35;41;2;7;0;3;29;2;0;0;0;0;0;0;1;0;
420;Willem de Zwijgerschool;Scheveningen;Belgisch Park;1.264;1.154;466;61;58;22;88;245;23;89;4;50;12;0;2;0;1;22;1;0;3;6;0;0;1;0;0;
423;Wijkgebouw Thabor;Scheveningen;Geuzen- en Statenkwartier;2.230;1.226;235;40;301;44;140;135;60;69;50;53;50;0;3;10;1;26;0;0;0;4;5;0;0;0;0;
425;Deutsche Internationale Schule;Scheveningen;Geuzen- en Statenkwartier;871;727;230;49;43;20;57;155;21;73;6;49;6;1;4;2;0;11;0;0;0;0;0;0;0;0;0;
426;Gemeentemuseum;Scheveningen;Zorgvliet;624;1.510;378;85;98;52;86;343;44;245;12;113;16;0;0;2;1;24;0;1;1;5;4;0;0;0;0;
427;SBO Het Mozaïek;Scheveningen;Geuzen- en Statenkwartier;954;755;239;55;54;23;63;138;15;95;5;39;8;0;1;0;1;16;0;0;0;1;1;1;0;0;0;
428;Nowmotion psycholoog Den Haag;Scheveningen;Duinoord;628;534;146;31;50;25;43;109;10;58;3;35;13;0;0;3;0;6;0;0;1;0;1;0;0;0;0;
430;De Oranjeschool;Scheveningen;Geuzen- en Statenkwartier;2.048;1.462;323;50;363;58;139;156;57;84;61;67;43;1;4;5;0;44;1;0;0;3;2;1;0;0;0;
433;Verpleegcentrum Mechropa;Scheveningen;Geuzen- en Statenkwartier;1.134;801;241;63;74;32;60;171;14;79;5;37;13;0;1;0;0;7;0;0;1;1;0;1;1;0;0;
435;Woonzorgcentrum Groot Hertoginneduin;Scheveningen;Duinoord;891;699;156;56;44;24;33;148;20;139;1;47;10;0;2;0;0;12;0;0;2;3;2;0;0;0;0;
436;Bowling Scheveningen;Scheveningen;Belgisch Park;1.424;1.104;397;55;205;33;59;145;13;64;6;46;33;2;6;5;2;28;0;2;0;2;1;0;0;0;0;
437;Arubahuis;Scheveningen;Zorgvliet;741;564;186;43;25;8;25;148;9;73;0;25;7;0;2;2;2;7;0;0;1;0;1;0;0;0;0;
440;YMCA Scheveningen;Scheveningen;Scheveningen;1.554;1.206;281;39;241;44;95;157;21;120;23;92;26;2;8;1;0;46;0;1;2;3;2;2;0;0;0;
441;De Nieuwe Haven;Scheveningen;Scheveningen;1.088;725;106;31;194;53;80;67;19;49;27;35;29;5;0;4;1;22;1;0;1;1;0;0;0;0;0;
443;Brasserie Palace;Scheveningen;Belgisch Park;926;432;166;18;63;13;38;37;6;36;1;23;10;0;2;4;0;12;0;0;0;3;0;0;0;0;0;
447;Het Couvéehuis;Scheveningen;Geuzen- en Statenkwartier;1.408;1.015;328;70;62;30;78;212;15;111;10;61;9;1;1;1;2;20;0;0;1;3;0;0;0;0;0;
449;Korfbalvereniging KVS;Scheveningen;Westbroekpark/Duttendel;768;392;175;15;15;8;38;79;9;28;7;8;3;0;1;2;0;4;0;0;0;0;0;0;0;0;0;
501;Wijk- en dienstencentrum 't Klokhuis;Centrum;Archipelbuurt;1.036;1.214;453;76;48;30;85;277;15;115;3;64;14;0;2;0;1;26;1;0;0;3;0;1;0;0;0;
502;Sociëteit Engels;Segbroek;Regentessekwartier;978;535;91;35;46;34;24;87;11;105;2;48;16;1;0;14;0;6;2;0;0;9;3;1;0;0;0;
505;Institute of Social Studies;Centrum;Zeeheldenkwartier;957;891;242;64;39;35;42;225;13;131;2;51;12;0;0;3;1;22;0;1;1;6;1;0;0;0;0;
506;Café De Vriendenkring;Centrum;Zeeheldenkwartier;1.163;982;204;61;53;34;35;228;11;211;1;91;17;0;5;2;0;16;1;0;0;7;5;0;0;0;0;
507;Wijk- en dienstencentrum De Heldenhoek;Centrum;Zeeheldenkwartier;1.908;1.739;232;125;232;134;73;290;23;311;2;138;23;1;2;92;2;35;2;0;0;12;4;3;0;1;2;
508;Cultureel Centrum De Zalen;Centrum;Archipelbuurt;589;395;146;25;15;9;23;76;10;48;1;26;5;0;0;5;0;5;0;0;0;0;1;0;0;0;0;
509;Woonzorgcentrum Op de Laan;Centrum;Zeeheldenkwartier;1.782;1.436;299;92;100;68;78;336;22;257;3;115;18;0;3;3;0;18;0;1;3;12;5;1;1;1;0;
512;Woonzorgcentrum Rivierenbuurt;Centrum;Stationsbuurt;1.983;1.289;188;123;207;86;33;239;20;179;2;71;36;0;5;60;1;15;0;1;1;7;14;0;1;0;0;
516;Stadhuis;Centrum;Centrum;484;1.325;227;106;146;88;60;264;33;195;2;52;21;1;5;81;0;19;0;0;0;12;11;1;0;0;1;
517;Stadhuis;Centrum;Centrum;460;1.878;263;131;158;133;66;336;28;352;6;113;28;4;6;177;3;30;1;2;1;18;19;0;1;1;1;
519;OBS Zuidwalschool;Centrum;Centrum;1.270;788;79;76;101;62;27;137;10;137;2;45;7;1;2;82;0;14;0;0;0;0;6;0;0;0;0;
521;Opvoedpoli;Centrum;Centrum;1.517;912;135;65;88;56;39;180;11;145;1;73;16;0;3;50;1;15;0;1;0;17;14;0;1;1;0;
522;Wijk- en Dienstencentrum De Kronkel;Centrum;Centrum;656;679;71;45;102;64;24;98;9;103;1;54;17;0;0;60;1;15;1;0;2;5;3;0;1;2;1;
523;RKBS St. Carolus;Centrum;Centrum;486;558;86;27;116;55;19;77;8;84;1;30;7;0;0;30;0;10;0;0;0;2;4;2;0;0;0;
524;PEP Den Haag;Centrum;Centrum;596;440;84;33;32;17;17;88;7;93;1;44;8;0;1;6;0;5;0;0;0;0;4;0;0;0;0;
527;Verpleeghuis De Schildershoek;Centrum;Schildersbuurt;1.305;627;33;65;67;51;10;58;0;62;0;17;8;0;0;248;1;0;0;0;0;1;5;0;0;1;0;
528;Sporthal Oranjeplein;Centrum;Schildersbuurt;926;719;46;76;73;41;10;89;4;65;2;26;21;0;0;246;1;2;0;1;1;3;12;0;0;0;0;
531;CBS Koningin Beatrixschool;Centrum;Schildersbuurt;1.654;1.327;64;86;119;60;22;100;16;101;2;17;9;0;1;714;1;3;0;0;0;2;8;0;0;0;2;
532;"Nationaal Toneel ""Oefenruimte""";Centrum;Willemspark;1.045;733;270;38;38;16;46;150;16;75;0;56;8;0;0;1;1;13;0;0;0;3;0;1;1;0;0;
533;Shri Vishnu School;Centrum;Schildersbuurt;1.767;875;76;106;138;82;11;63;4;87;0;17;23;0;1;249;1;4;0;0;0;6;7;0;0;0;0;
535;Buurtcentrum Octopus;Centrum;Schildersbuurt;1.879;1.606;86;135;144;85;19;114;3;135;0;22;23;2;1;824;2;5;0;0;1;0;4;0;0;1;0;
537;OBS De Springbok;Centrum;Transvaalkwartier;1.293;1.019;77;82;108;78;13;71;19;75;0;19;16;1;0;448;0;2;0;0;0;3;5;0;2;0;0;
539;Buurthuis Boerenplein;Centrum;Transvaalkwartier;1.323;1.103;57;101;149;54;16;94;7;80;0;11;29;1;1;490;1;4;2;0;0;0;3;2;0;0;1;
541;Sportcafé Transvaal;Centrum;Transvaalkwartier;1.940;784;58;45;138;50;29;55;4;60;1;12;20;1;3;296;1;4;0;0;0;1;1;1;0;2;2;
543;Buurt- en kerkhuis De Paardenberg;Centrum;Transvaalkwartier;1.328;816;50;68;83;50;14;73;9;53;3;3;8;0;0;388;2;1;1;1;0;1;5;1;0;2;0;
550;Het Schakelpunt;Centrum;Archipelbuurt;1.637;1.275;369;84;110;52;117;227;25;123;7;97;25;0;4;4;0;26;0;1;0;3;0;0;0;0;1;
551;Stayokay;Centrum;Stationsbuurt;1.716;493;62;35;61;34;14;105;14;90;0;36;2;1;0;14;3;8;0;0;0;7;7;0;0;0;0;
557;Multicultureel Ontmoetingscentrum;Centrum;Schildersbuurt;1.487;591;19;41;48;24;7;47;4;56;0;13;5;1;0;314;2;3;0;0;0;4;3;0;0;0;0;
559;Paard van Troje;Centrum;Centrum;943;1.032;158;77;65;57;32;203;7;264;1;94;6;2;2;25;1;14;1;1;0;16;5;0;0;1;0;
560;Wooncentrum De Croissant;Centrum;Stationsbuurt;1.382;629;84;55;93;42;22;105;11;128;1;40;26;0;0;6;1;8;1;0;0;2;2;2;0;0;0;
562;Clubhuis Cantaloup;Centrum;Willemspark;503;341;116;24;18;19;19;66;4;33;0;18;7;0;1;2;0;10;0;0;0;3;0;1;0;0;0;
563;Stroom Den Haag;Centrum;Centrum;434;377;89;21;11;11;17;101;8;73;0;23;3;0;0;1;0;10;1;1;2;2;2;1;0;0;0;
567;Stadsboerderij de Woelige Stal;Centrum;Transvaalkwartier;1.886;580;38;58;95;62;7;57;5;64;1;8;8;0;0;170;0;0;2;0;0;2;2;0;0;0;1;
568;Buurthuis Sam Sam;Centrum;Schildersbuurt;1.270;1.034;42;82;52;47;3;75;5;92;1;3;5;0;1;623;1;1;0;0;0;0;1;0;0;0;0;
569;Kessler Stichting;Centrum;Transvaalkwartier;1.052;666;60;68;144;46;15;59;10;72;1;24;24;0;1;118;1;14;1;0;0;2;5;0;0;1;0;
573;Première Parterre Culturele Salon;Scheveningen;Duinoord;780;474;155;32;14;14;20;108;8;60;0;30;4;3;0;2;0;16;0;0;0;3;4;1;0;0;0;
574;Stichting De Ruimte;Centrum;Zeeheldenkwartier;1.818;780;100;56;39;58;37;131;7;181;0;71;6;1;1;57;2;16;0;1;2;8;4;2;0;0;0;
575;Buurthuis BARIO;Centrum;Transvaalkwartier;1.274;515;35;54;73;40;9;31;4;41;0;13;14;0;1;194;0;1;0;0;0;0;4;1;0;0;0;
576;Theater de Vaillant;Centrum;Schildersbuurt;2.034;1.114;64;106;140;88;7;90;12;117;2;22;22;0;1;429;0;3;0;0;0;1;10;0;0;0;0;
577;OBS Het Startpunt;Centrum;Schildersbuurt;1.148;628;16;43;42;36;11;71;8;57;0;5;4;0;1;331;0;2;0;0;0;0;0;0;1;0;0;
578;Meester Schabergschool;Centrum;Centrum;625;363;41;24;71;28;18;53;10;39;2;21;14;0;0;33;0;3;0;1;0;2;1;2;0;0;0;
601;De Haagse Hogeschool;Laak;Laakkwartier en Spoorwijk;1.489;1.929;275;97;118;83;61;431;42;385;3;88;20;4;3;230;2;41;0;0;3;17;24;1;0;1;0;
603;Stadsdeelkantoor Laak;Laak;Laakkwartier en Spoorwijk;2.248;1.662;155;164;248;139;33;156;25;171;2;35;47;0;0;431;3;10;0;2;1;10;29;1;0;0;0;
605;Esloo College;Laak;Laakkwartier en Spoorwijk;1.906;774;62;74;156;49;14;80;14;84;7;18;12;1;1;177;0;11;0;0;0;3;10;0;0;1;0;
606;Coöperatief Eigenwijzer;Laak;Laakkwartier en Spoorwijk;441;367;29;32;50;33;9;32;2;29;1;10;1;0;0;129;0;2;0;0;0;3;4;0;0;0;1;
608;Wijkcentrum De Veegpost;Laak;Laakkwartier en Spoorwijk;2.139;973;113;57;274;89;63;105;17;118;1;37;27;2;3;36;1;17;1;0;1;3;5;2;0;1;0;
609;CBS De Horizon;Laak;Laakkwartier en Spoorwijk;2.034;1.434;170;90;505;122;73;123;14;127;6;48;52;3;3;41;2;34;0;0;3;8;7;2;0;1;0;
611;Centrum De Wissel;Laak;Laakkwartier en Spoorwijk;1.354;1.049;85;86;314;86;31;74;15;89;2;31;45;0;4;159;4;18;1;0;1;1;1;1;0;1;0;
613;OBS De Spoorzoeker;Laak;Laakkwartier en Spoorwijk;1.400;697;58;67;102;55;14;100;8;80;2;20;21;0;3;151;0;3;0;0;2;2;7;2;0;0;0;
615;Laaktheater;Laak;Laakkwartier en Spoorwijk;1.612;778;56;59;188;88;31;76;14;89;6;21;24;2;3;98;1;14;0;0;1;0;4;0;0;2;1;
619;Wijkcentrum Cromvlietplein;Laak;Laakkwartier en Spoorwijk;844;714;43;68;88;49;12;54;7;79;3;14;12;1;2;262;1;3;0;0;0;3;12;0;0;1;0;
621;De Oase;Laak;Laakkwartier en Spoorwijk;1.129;726;67;60;167;55;28;79;26;82;4;34;26;0;2;72;0;7;2;0;1;1;5;2;0;3;3;
623;Dr. J.A. Gerth van Wijkschool;Laak;Laakkwartier en Spoorwijk;2.103;959;89;96;264;95;33;87;12;80;8;37;41;0;6;63;0;20;0;0;2;7;18;1;0;0;0;
625;Buurtcentrum de Stiel;Laak;Laakkwartier en Spoorwijk;1.088;452;36;29;115;51;15;51;10;44;5;12;20;1;0;55;0;2;0;0;0;0;6;0;0;0;0;
626;HVV Laakkwartier;Laak;Laakkwartier en Spoorwijk;2.025;841;110;43;304;65;37;62;9;71;0;39;32;0;6;24;1;27;2;0;0;3;5;0;0;0;1;
627;Middin Neherkade;Laak;Laakkwartier en Spoorwijk;1.910;390;35;33;44;27;8;61;6;54;0;20;13;0;2;64;3;3;0;0;0;3;9;4;0;1;0;
628;Stadsboerderij Molenweide;Laak;Laakkwartier en Spoorwijk;849;220;5;14;23;22;4;22;5;21;0;5;0;0;1;94;0;0;1;0;0;1;1;0;0;0;1;
701;Woonzorgcentr. Maison Gaspard de Coligny;Haagse Hout;Benoordenhout;956;1.064;526;64;65;12;95;136;21;49;10;37;11;1;1;6;0;27;0;1;0;1;1;0;0;0;0;
703;Het Huis Nebo;Haagse Hout;Benoordenhout;1.392;1.103;468;60;79;23;125;172;15;70;4;38;11;1;1;2;0;28;0;0;0;4;0;1;0;1;0;
704;CBS Oranje Nassau;Haagse Hout;Benoordenhout;1.628;1.484;640;73;29;19;137;342;22;119;5;46;14;0;6;4;1;20;0;1;1;2;2;1;0;0;0;
706;Wijkcentrum 't Benoordenhuis;Haagse Hout;Benoordenhout;1.221;1.224;598;58;44;13;100;236;21;77;5;35;7;1;0;1;0;23;0;0;0;5;0;0;0;0;0;
707;Florence Woonzorgcentrum Oostduin;Haagse Hout;Benoordenhout;1.022;814;391;41;33;16;67;169;13;39;2;20;8;0;1;1;3;7;0;0;0;3;0;0;0;0;0;
708;Schoolvereniging Wolters;Haagse Hout;Benoordenhout;950;1.212;590;58;33;14;89;260;18;91;5;33;2;0;2;0;2;14;0;0;0;1;0;0;0;0;0;
714;RKBS Liduinaschool;Haagse Hout;Bezuidenhout;421;691;187;49;26;12;42;170;9;99;2;40;17;0;3;2;0;26;0;0;0;1;5;0;1;0;0;
715;Wijkcentrum Bezuidenhout;Haagse Hout;Bezuidenhout;675;1.089;267;55;121;65;69;210;26;138;7;59;27;0;2;4;0;31;1;0;0;6;1;0;0;0;0;
716;Hotel Des Indes;Centrum;Centrum;550;1.924;528;93;84;46;83;487;35;345;10;109;14;2;2;7;0;50;2;1;2;13;6;4;0;1;0;
717;Wijkcentrum Bezuidenhout-West;Haagse Hout;Bezuidenhout;1.650;917;105;84;154;94;39;120;22;116;1;35;33;2;2;57;2;17;1;2;0;8;20;0;2;1;0;
718;Woonzorgcentrum Bezuidenhout;Haagse Hout;Haagse Bos;626;622;176;44;51;20;60;133;9;68;4;25;9;0;0;3;2;15;0;0;0;3;0;0;0;0;0;
719;Cardia Woonzorgcentrum Landscheiding;Haagse Hout;Mariahoeve en Marlot;1.510;1.152;426;57;121;28;117;149;26;79;13;52;20;0;7;15;2;32;2;0;0;2;4;0;0;0;0;
721;Wijkcentrum Mariahoeve;Haagse Hout;Mariahoeve en Marlot;1.125;1.210;226;79;169;84;102;166;29;152;12;81;30;1;5;21;1;33;0;0;3;4;6;1;1;4;0;
722;Florence Verpleeghuis Mariahoeve;Haagse Hout;Mariahoeve en Marlot;2.009;1.341;237;94;226;121;106;218;18;112;9;49;44;1;5;42;3;34;2;0;0;9;8;2;1;0;0;
723;RKBS De Vuurvlinder;Haagse Hout;Mariahoeve en Marlot;826;387;80;33;64;24;23;57;11;30;1;25;9;1;2;12;0;9;0;0;0;2;3;0;1;0;0;
724;Buurthuis De Landen;Haagse Hout;Mariahoeve en Marlot;1.480;920;171;57;135;65;89;131;17;99;3;50;39;1;2;27;0;24;0;2;0;2;4;2;0;0;0;
726;Woonzorgcentrum Ametisthorst;Haagse Hout;Mariahoeve en Marlot;1.377;914;204;75;141;48;92;106;42;59;3;36;59;1;3;18;3;17;0;0;1;2;4;0;0;0;0;
727;RKBS De Vuurvlinder;Haagse Hout;Mariahoeve en Marlot;532;467;104;24;71;30;37;72;12;37;4;30;13;1;3;18;1;4;0;0;0;0;6;0;0;0;0;
728;PCBS De Vlieger;Leidschenveen-Ypenburg;Ypenburg;1.907;1.773;368;138;402;101;154;210;38;130;8;53;46;1;4;61;1;41;1;2;1;3;6;3;0;1;0;
729;OBS De Notenkraker;Leidschenveen-Ypenburg;Ypenburg;1.153;637;156;47;133;37;48;83;15;42;4;17;19;1;6;9;1;16;0;0;1;1;0;0;0;1;0;
730;Samenwerkingsschool Balans;Leidschenveen-Ypenburg;Leidschenveen;1.551;967;281;45;184;56;78;127;23;76;1;15;26;0;4;25;1;16;0;0;5;1;2;0;0;1;0;
732;Samenwerkingsschool Balans;Leidschenveen-Ypenburg;Leidschenveen;551;881;288;46;139;35;79;107;23;61;3;19;25;3;2;20;1;20;0;1;0;0;5;4;0;0;0;
733;Stadhuis;Centrum;Centrum;23;1.044;196;83;110;75;37;207;21;153;1;55;20;1;3;42;0;20;1;0;1;8;8;1;1;0;0;
734;De Byzaak;Leidschenveen-Ypenburg;Ypenburg;979;618;168;48;75;24;49;99;18;61;1;15;26;1;1;9;0;18;0;1;0;3;1;0;0;0;0;
736;OBS De Notenkraker;Leidschenveen-Ypenburg;Ypenburg;126;640;158;28;148;39;46;90;8;61;1;16;12;1;3;10;0;13;1;0;0;4;0;1;0;0;0;
737;Kinderopvang Waterrijk;Leidschenveen-Ypenburg;Ypenburg;1.918;1.376;279;88;310;107;87;182;28;96;11;41;43;0;7;48;2;34;0;0;0;4;6;0;1;1;1;
738;R.K. Basisschool De Bras;Leidschenveen-Ypenburg;Ypenburg;1.259;968;251;70;110;30;82;200;12;105;9;32;15;4;0;9;1;21;0;0;0;8;6;0;2;1;0;
739;RKBS De Christoffel;Leidschenveen-Ypenburg;Ypenburg;669;790;220;59;117;36;67;110;22;58;4;19;22;0;1;37;1;8;0;1;0;3;3;1;0;1;0;
741;OBS Prinses Catharina-Amalia;Leidschenveen-Ypenburg;Leidschenveen;2.016;973;341;51;139;33;65;117;21;76;4;26;30;0;3;37;0;21;0;0;0;4;2;0;1;1;1;
742;OBS De Startbaan;Leidschenveen-Ypenburg;Ypenburg;1.979;1.057;179;55;304;64;55;143;15;65;3;47;26;0;6;52;1;30;0;1;1;5;4;1;0;0;0;
743;OBS Prinses Catharina-Amalia;Leidschenveen-Ypenburg;Leidschenveen;125;835;258;38;158;41;73;81;10;71;2;18;14;0;2;41;0;17;0;0;0;3;7;1;0;0;0;
744;Buurthuis De Yp;Leidschenveen-Ypenburg;Ypenburg;2.048;1.599;484;63;289;62;124;255;28;118;3;56;18;4;10;41;3;27;2;0;1;7;3;0;1;0;0;
746;Bernardusschool;Haagse Hout;Benoordenhout;721;556;302;26;19;7;55;81;12;18;2;13;3;0;0;1;0;16;0;0;0;0;1;0;0;0;0;
747;MegaStores;Laak;Laakkwartier en Spoorwijk;949;846;102;54;92;59;29;142;29;151;1;45;14;1;2;95;2;8;1;0;1;5;10;1;0;2;0;
754;RKBS De Walvis;Leidschenveen-Ypenburg;Leidschenveen;1.491;2.121;606;88;410;118;179;276;34;153;3;52;74;3;8;48;4;47;1;0;2;6;7;1;0;1;0;
755;RKBS De Walvis;Leidschenveen-Ypenburg;Leidschenveen;3.517;1.729;466;98;310;84;154;239;48;130;5;47;47;2;9;37;9;31;1;0;2;4;4;1;0;1;0;
757;RKBS Liduinaschool;Haagse Hout;Bezuidenhout;974;601;185;45;27;17;44;144;10;81;0;20;6;0;2;1;0;13;0;0;0;3;1;1;0;1;0;
758;BSN Language Centre;Leidschenveen-Ypenburg;Leidschenveen;1.603;915;307;49;153;47;46;106;16;56;6;20;20;0;4;52;2;22;1;0;1;2;2;2;0;1;0;
759;Muziekacademie Den Haag;Haagse Hout;Benoordenhout;463;349;122;17;11;2;26;94;14;41;0;13;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;
760;RKBS De Paradijsvogel;Leidschenveen-Ypenburg;Ypenburg;1.123;793;201;49;136;23;56;134;12;66;2;21;24;0;3;39;2;19;0;0;0;3;2;1;0;0;0;
762;Sporthal Boswijk;Leidschenveen-Ypenburg;Ypenburg;1.431;1.061;490;37;119;22;90;148;24;49;5;14;28;1;4;5;0;15;1;2;0;4;1;0;0;2;0;
763;CBS De Zonnestraal;Leidschenveen-Ypenburg;Ypenburg;513;473;151;20;84;13;34;66;17;48;0;15;4;0;4;6;0;7;2;0;0;2;0;0;0;0;0;
764;Stichting PuntZuid;Haagse Hout;Bezuidenhout;1.541;1.349;306;79;189;66;84;239;22;168;1;94;29;4;9;8;1;32;0;0;4;6;3;2;1;2;0;
765;Bibliotheek Haagse Hout;Haagse Hout;Bezuidenhout;1.810;1.482;394;91;122;52;102;325;24;200;4;82;28;0;7;8;0;36;0;0;0;3;2;0;0;1;1;
766;Gemiva SVG Groep;Leidschenveen-Ypenburg;Ypenburg;700;386;86;16;77;33;36;50;13;17;0;13;17;3;4;14;0;4;0;0;0;1;1;0;0;1;0;
768;Zwembad het Hofbad;Leidschenveen-Ypenburg;Ypenburg;766;600;130;40;107;32;35;98;10;54;1;23;7;1;5;24;2;21;0;0;0;4;5;0;1;0;0;
769;Evita Lokaal;Haagse Hout;Benoordenhout;675;490;240;17;19;8;45;84;12;31;2;11;4;0;3;3;1;10;0;0;0;0;0;0;0;0;0;
770;Edith Stein College;Centrum;Centrum;308;217;78;20;7;6;9;47;6;24;1;6;0;0;0;6;0;4;0;0;0;0;0;2;0;0;1;
772;Stadsboerderij Landzigt;Leidschenveen-Ypenburg;Leidschenveen;887;653;158;28;130;38;40;98;21;44;1;20;10;0;9;23;3;25;0;0;0;3;2;0;0;0;0;
774;Sporthal Leidschenveen;Leidschenveen-Ypenburg;Leidschenveen;428;222;73;12;24;8;11;50;2;15;0;2;5;0;0;10;0;6;0;0;1;2;1;0;0;0;0;
775;Sporthal Overbosch;Haagse Hout;Mariahoeve en Marlot;2.061;1.004;221;59;122;46;76;184;25;127;3;61;24;3;5;6;0;29;0;3;0;6;2;1;0;1;0;
778;'t Trefpunt;Haagse Hout;Bezuidenhout;1.431;492;110;32;72;17;23;113;2;63;2;27;15;0;1;2;0;7;0;1;1;3;0;0;0;1;0;
801;Wijk- en dienstencentrum De Sprong;Centrum;Centrum;1.909;735;95;50;83;68;40;124;14;124;2;61;7;0;1;30;1;12;0;0;3;11;9;0;0;0;0;
803;Hogeschool InHolland;Haagse Hout;Bezuidenhout;1.112;963;240;63;54;36;60;247;15;150;1;46;14;2;4;10;0;9;0;3;2;5;0;2;0;0;0;
804;Tweede Kamer Binnenhof;Centrum;Centrum;173;2.409;496;144;81;76;118;627;69;583;8;106;7;4;8;17;1;33;1;0;2;20;8;0;0;0;0;
805;Boekhandel Paagman;Scheveningen;Geuzen- en Statenkwartier;1.860;1.498;480;87;104;46;96;320;30;146;9;99;34;0;1;6;1;29;0;0;0;9;1;0;0;0;0;
806;Centraal Station;Centrum;Stationsbuurt;68;2.004;368;108;116;92;90;471;34;412;11;116;31;2;1;67;2;38;2;0;1;22;15;4;0;1;0;
808;Bibliotheek Transvaal;Centrum;Transvaalkwartier;1.828;1.349;107;109;156;79;19;94;4;114;3;13;25;0;2;604;1;3;0;0;0;4;10;1;0;1;0;
809;Medisch Centrum Haaglanden;Centrum;Centrum;595;970;166;66;101;80;38;152;12;134;2;42;25;0;1;132;0;4;1;1;0;3;6;0;0;3;1;
812;Bibliotheek Ypenburg;Leidschenveen-Ypenburg;Ypenburg;1.240;1.166;229;79;231;49;93;154;38;106;2;23;37;5;6;70;1;27;0;0;0;5;10;1;0;0;0;
813;Bibliotheek Leidschenveen;Leidschenveen-Ypenburg;Leidschenveen;1.735;1.659;416;91;290;106;112;239;40;141;2;50;51;5;5;46;1;40;2;0;0;6;9;3;0;4;0;
817;Station Hollands Spoor;Centrum;Stationsbuurt;0;1.497;182;94;99;82;51;330;37;372;3;94;11;2;1;88;2;24;0;0;0;11;11;2;0;1;0;
820;Centraal Station;Centrum;Stationsbuurt;318;2.009;338;127;109;125;78;477;43;398;6;117;14;2;8;77;5;41;1;0;3;21;17;1;0;0;1;
821;Postkantoor;Centrum;Centrum;534;872;238;56;42;25;38;168;18;161;4;73;6;0;1;19;2;13;0;0;0;3;4;1;0;0;0;
822;Boekhandel Paagman;Scheveningen;Geuzen- en Statenkwartier;27;1.371;420;81;92;39;96;299;26;166;5;87;16;2;2;7;0;24;2;1;0;5;0;1;0;0;0;
824;Clubhuis De Mussen;Centrum;Schildersbuurt;1.882;1.190;64;84;144;74;14;107;6;127;2;23;11;1;0;512;1;3;0;1;0;2;11;0;0;3;0;
828;Pulchri Studio;Centrum;Centrum;215;396;131;35;11;8;25;81;10;56;1;23;3;0;0;2;0;10;0;0;0;0;0;0;0;0;0;
830;Boekhandel Paagman Centrum;Centrum;Centrum;250;556;108;35;25;21;23;142;11;117;5;33;4;0;0;12;1;15;0;0;1;3;0;0;0;0;0;
831;Ministerie van Binnenlandse Zaken;Centrum;Centrum;784;1.101;271;82;57;55;60;279;20;167;1;45;13;0;1;22;0;18;0;0;0;7;3;0;0;0;0;
